run_id,timestamp,benchmark,scenario,case_id,document_title,position,question,answer,repeat_index,method,method_family,selected_action,retention_ratio,kv_bits,execution_status,backend_status,reason,operating_regime_target,operating_regime_observed,prompt_tokens,generated_tokens,estimated_full_kv_mb,estimated_kv_cache_mb,memory_budget_mb,memory_saved_percent,budget_violation,swap_delta_mb,pageout_delta,swapout_delta,compressed_memory_delta_mb,memory_pressure,bandwidth_pressure,latency_ms_per_token,latency_p95_ms_per_token,tokens_per_second,score,accuracy,delta_score_vs_full,retrieval_success,exact_match,containment,retained_target_token,decision_time_ms,policy_profile,execution_mode,output_text,notes
checkpoint6-document_qa-under_saturated-10000-1-early-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.210145+00:00,checkpoint6_regime_benchmark,document_qa,docqa-016,Energy Report,early,How much energy did Building C consume on Friday?,412 kWh,1,Ideal dynamic q8,theoretical_upper_bound,ideal_full_8,1.0,8,theoretical_only,real,theoretical dynamic upper bound,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,412 kWh,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-early-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.210171+00:00,checkpoint6_regime_benchmark,document_qa,docqa-016,Energy Report,early,How much energy did Building C consume on Friday?,412 kWh,1,Adaptive Lumina,adaptive,full_8,1.0,8,real,real,backend path available,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0115,balanced,proxy,412 kWh,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Full KV-20260503134516,2026-05-03T11:45:16.210187+00:00,checkpoint6_regime_benchmark,document_qa,docqa-017,Board Minutes,middle,When is the next budget review scheduled?,September 18,1,Full KV,baseline,full_16,1.0,16,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,312.5,625.0,0.0,False,0.0,0.0,0.0,0.0,green,0.02,50.0,52.0,20.0,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,September 18,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.210198+00:00,checkpoint6_regime_benchmark,document_qa,docqa-017,Board Minutes,middle,When is the next budget review scheduled?,September 18,1,Quantized 8-bit,static_q8,full_8,1.0,8,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,September 18,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Retention-only-20260503134516,2026-05-03T11:45:16.210209+00:00,checkpoint6_regime_benchmark,document_qa,docqa-017,Board Minutes,middle,When is the next budget review scheduled?,September 18,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,156.25,625.0,50.0,False,0.0,0.0,0.0,0.0,green,0.01,47.5,49.4,21.053,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Hybrid conservative-20260503134516,2026-05-03T11:45:16.210221+00:00,checkpoint6_regime_benchmark,document_qa,docqa-017,Board Minutes,middle,When is the next budget review scheduled?,September 18,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,10000,32,312.5,124.453,625.0,60.175,False,0.0,0.0,0.0,0.0,green,0.007965,49.75,51.74,20.101,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,September 18,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Hybrid balanced-20260503134516,2026-05-03T11:45:16.210232+00:00,checkpoint6_regime_benchmark,document_qa,docqa-017,Board Minutes,middle,When is the next budget review scheduled?,September 18,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,10000,32,312.5,82.969,625.0,73.45,False,0.0,0.0,0.0,0.0,green,0.00531,48.5,50.44,20.619,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.210244+00:00,checkpoint6_regime_benchmark,document_qa,docqa-017,Board Minutes,middle,When is the next budget review scheduled?,September 18,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,10000,32,312.5,24.891,625.0,92.035,False,0.0,0.0,0.0,0.0,green,0.004,51.5,53.56,19.417,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.210257+00:00,checkpoint6_regime_benchmark,document_qa,docqa-017,Board Minutes,middle,When is the next budget review scheduled?,September 18,1,Ideal dynamic q8,theoretical_upper_bound,ideal_full_8,1.0,8,theoretical_only,real,theoretical dynamic upper bound,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,September 18,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.210283+00:00,checkpoint6_regime_benchmark,document_qa,docqa-017,Board Minutes,middle,When is the next budget review scheduled?,September 18,1,Adaptive Lumina,adaptive,full_8,1.0,8,real,real,backend path available,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0115,balanced,proxy,September 18,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-late-Full KV-20260503134516,2026-05-03T11:45:16.210299+00:00,checkpoint6_regime_benchmark,document_qa,docqa-018,Manufacturing Note,late,What is the target batch size?,840 units,1,Full KV,baseline,full_16,1.0,16,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,312.5,625.0,0.0,False,0.0,0.0,0.0,0.0,green,0.02,50.0,52.0,20.0,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,840 units,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-late-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.210310+00:00,checkpoint6_regime_benchmark,document_qa,docqa-018,Manufacturing Note,late,What is the target batch size?,840 units,1,Quantized 8-bit,static_q8,full_8,1.0,8,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,840 units,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-late-Retention-only-20260503134516,2026-05-03T11:45:16.210321+00:00,checkpoint6_regime_benchmark,document_qa,docqa-018,Manufacturing Note,late,What is the target batch size?,840 units,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,156.25,625.0,50.0,False,0.0,0.0,0.0,0.0,green,0.01,47.5,49.4,21.053,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,840 units,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-late-Hybrid conservative-20260503134516,2026-05-03T11:45:16.210333+00:00,checkpoint6_regime_benchmark,document_qa,docqa-018,Manufacturing Note,late,What is the target batch size?,840 units,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,10000,32,312.5,124.453,625.0,60.175,False,0.0,0.0,0.0,0.0,green,0.007965,49.75,51.74,20.101,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,840 units,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-late-Hybrid balanced-20260503134516,2026-05-03T11:45:16.210344+00:00,checkpoint6_regime_benchmark,document_qa,docqa-018,Manufacturing Note,late,What is the target batch size?,840 units,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,10000,32,312.5,82.969,625.0,73.45,False,0.0,0.0,0.0,0.0,green,0.00531,48.5,50.44,20.619,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,840 units,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-late-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.210355+00:00,checkpoint6_regime_benchmark,document_qa,docqa-018,Manufacturing Note,late,What is the target batch size?,840 units,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,10000,32,312.5,24.891,625.0,92.035,False,0.0,0.0,0.0,0.0,green,0.004,51.5,53.56,19.417,0.9,0.9,0.1,True,True,True,True,0.0,balanced,proxy,840 units,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-late-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.210367+00:00,checkpoint6_regime_benchmark,document_qa,docqa-018,Manufacturing Note,late,What is the target batch size?,840 units,1,Ideal dynamic q8,theoretical_upper_bound,ideal_full_8,1.0,8,theoretical_only,real,theoretical dynamic upper bound,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,840 units,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-late-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.210393+00:00,checkpoint6_regime_benchmark,document_qa,docqa-018,Manufacturing Note,late,What is the target batch size?,840 units,1,Adaptive Lumina,adaptive,full_8,1.0,8,real,real,backend path available,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0116,balanced,proxy,840 units,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-early-Full KV-20260503134516,2026-05-03T11:45:16.210410+00:00,checkpoint6_regime_benchmark,document_qa,docqa-019,API Migration,early,When will the legacy endpoint be disabled?,July 31,1,Full KV,baseline,full_16,1.0,16,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,312.5,625.0,0.0,False,0.0,0.0,0.0,0.0,green,0.02,50.0,52.0,20.0,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,July 31,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-early-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.210421+00:00,checkpoint6_regime_benchmark,document_qa,docqa-019,API Migration,early,When will the legacy endpoint be disabled?,July 31,1,Quantized 8-bit,static_q8,full_8,1.0,8,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,July 31,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-early-Retention-only-20260503134516,2026-05-03T11:45:16.210432+00:00,checkpoint6_regime_benchmark,document_qa,docqa-019,API Migration,early,When will the legacy endpoint be disabled?,July 31,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,156.25,625.0,50.0,False,0.0,0.0,0.0,0.0,green,0.01,47.5,49.4,21.053,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-early-Hybrid conservative-20260503134516,2026-05-03T11:45:16.210444+00:00,checkpoint6_regime_benchmark,document_qa,docqa-019,API Migration,early,When will the legacy endpoint be disabled?,July 31,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,10000,32,312.5,124.453,625.0,60.175,False,0.0,0.0,0.0,0.0,green,0.007965,49.75,51.74,20.101,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-early-Hybrid balanced-20260503134516,2026-05-03T11:45:16.210455+00:00,checkpoint6_regime_benchmark,document_qa,docqa-019,API Migration,early,When will the legacy endpoint be disabled?,July 31,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,10000,32,312.5,82.969,625.0,73.45,False,0.0,0.0,0.0,0.0,green,0.00531,48.5,50.44,20.619,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-early-Hybrid aggressive-20260503134516,2026-05-03T11:45:16.210467+00:00,checkpoint6_regime_benchmark,document_qa,docqa-019,API Migration,early,When will the legacy endpoint be disabled?,July 31,1,Hybrid aggressive,hybrid_theoretical,r30_b4,0.3,4,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,10000,32,312.5,24.891,625.0,92.035,False,0.0,0.0,0.0,0.0,green,0.004,51.5,53.56,19.417,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-early-Ideal dynamic q8-20260503134516,2026-05-03T11:45:16.210479+00:00,checkpoint6_regime_benchmark,document_qa,docqa-019,API Migration,early,When will the legacy endpoint be disabled?,July 31,1,Ideal dynamic q8,theoretical_upper_bound,ideal_full_8,1.0,8,theoretical_only,real,theoretical dynamic upper bound,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,July 31,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-early-Adaptive Lumina-20260503134516,2026-05-03T11:45:16.210506+00:00,checkpoint6_regime_benchmark,document_qa,docqa-019,API Migration,early,When will the legacy endpoint be disabled?,July 31,1,Adaptive Lumina,adaptive,full_8,1.0,8,real,real,backend path available,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0129,balanced,proxy,July 31,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Full KV-20260503134516,2026-05-03T11:45:16.210522+00:00,checkpoint6_regime_benchmark,document_qa,docqa-020,Field Survey,middle,What is the second sampling site?,Meadow-12,1,Full KV,baseline,full_16,1.0,16,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,312.5,625.0,0.0,False,0.0,0.0,0.0,0.0,green,0.02,50.0,52.0,20.0,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,Meadow-12,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Quantized 8-bit-20260503134516,2026-05-03T11:45:16.210533+00:00,checkpoint6_regime_benchmark,document_qa,docqa-020,Field Survey,middle,What is the second sampling site?,Meadow-12,1,Quantized 8-bit,static_q8,full_8,1.0,8,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,165.938,625.0,46.9,False,0.0,0.0,0.0,0.0,green,0.01062,51.0,53.04,19.608,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,Meadow-12,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Retention-only-20260503134516,2026-05-03T11:45:16.210546+00:00,checkpoint6_regime_benchmark,document_qa,docqa-020,Field Survey,middle,What is the second sampling site?,Meadow-12,1,Retention-only,retention,r50_b16,0.5,16,real,real,static benchmark method,under_saturated,under_saturated,10000,32,312.5,156.25,625.0,50.0,False,0.0,0.0,0.0,0.0,green,0.01,47.5,49.4,21.053,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Hybrid conservative-20260503134516,2026-05-03T11:45:16.210557+00:00,checkpoint6_regime_benchmark,document_qa,docqa-020,Field Survey,middle,What is the second sampling site?,Meadow-12,1,Hybrid conservative,hybrid_theoretical,r75_b8,0.75,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,10000,32,312.5,124.453,625.0,60.175,False,0.0,0.0,0.0,0.0,green,0.007965,49.75,51.74,20.101,1.0,1.0,0.0,True,True,True,True,0.0,balanced,proxy,Meadow-12,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
checkpoint6-document_qa-under_saturated-10000-1-middle-Hybrid balanced-20260503134516,2026-05-03T11:45:16.210569+00:00,checkpoint6_regime_benchmark,document_qa,docqa-020,Field Survey,middle,What is the second sampling site?,Meadow-12,1,Hybrid balanced,hybrid_theoretical,r50_b8,0.5,8,theoretical_only,infeasible,static benchmark method,under_saturated,under_saturated,10000,32,312.5,82.969,625.0,73.45,False,0.0,0.0,0.0,0.0,green,0.00531,48.5,50.44,20.619,0.0,0.0,1.0,False,False,False,False,0.0,balanced,proxy,,deterministic checkpoint-6 proxy; theoretical-only actions are not final accuracy claims
